,match_id,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
29,2,Australia,Sri Lanka,Melbourne,43,90,10,8.6,43.0,168
30,2,Australia,Sri Lanka,Melbourne,44,89,10,8.516129032258064,44.0,168
31,2,Australia,Sri Lanka,Melbourne,45,88,10,8.4375,45.0,168
32,2,Australia,Sri Lanka,Melbourne,45,87,10,8.181818181818182,44.0,168
33,2,Australia,Sri Lanka,Melbourne,45,86,10,7.9411764705882355,42.0,168
34,2,Australia,Sri Lanka,Melbourne,46,85,10,7.885714285714286,43.0,168
35,2,Australia,Sri Lanka,Melbourne,47,84,10,7.833333333333333,41.0,168
36,2,Australia,Sri Lanka,Melbourne,47,83,10,7.621621621621622,41.0,168
37,2,Australia,Sri Lanka,Melbourne,48,83,10,7.783783783783784,41.0,168
38,2,Australia,Sri Lanka,Melbourne,49,82,10,7.7368421052631575,42.0,168
39,2,Australia,Sri Lanka,Melbourne,49,81,10,7.538461538461538,42.0,168
40,2,Australia,Sri Lanka,Melbourne,50,80,10,7.5,39.0,168
41,2,Australia,Sri Lanka,Melbourne,51,79,10,7.463414634146342,38.0,168
42,2,Australia,Sri Lanka,Melbourne,53,78,10,7.571428571428571,39.0,168
43,2,Australia,Sri Lanka,Melbourne,53,77,10,7.395348837209302,38.0,168
44,2,Australia,Sri Lanka,Melbourne,54,76,10,7.363636363636363,39.0,168
45,2,Australia,Sri Lanka,Melbourne,55,75,10,7.333333333333333,40.0,168
46,2,Australia,Sri Lanka,Melbourne,56,74,10,7.304347826086956,37.0,168
47,2,Australia,Sri Lanka,Melbourne,60,73,10,7.659574468085107,41.0,168
48,2,Australia,Sri Lanka,Melbourne,61,72,10,7.625,42.0,168
49,2,Australia,Sri Lanka,Melbourne,62,71,10,7.591836734693878,42.0,168
50,2,Australia,Sri Lanka,Melbourne,65,70,10,7.8,44.0,168
51,2,Australia,Sri Lanka,Melbourne,66,69,10,7.764705882352941,44.0,168
52,2,Australia,Sri Lanka,Melbourne,66,68,10,7.615384615384615,40.0,168
53,2,Australia,Sri Lanka,Melbourne,66,67,10,7.471698113207547,39.0,168
54,2,Australia,Sri Lanka,Melbourne,67,66,10,7.444444444444445,37.0,168
55,2,Australia,Sri Lanka,Melbourne,68,65,10,7.418181818181818,35.0,168
56,2,Australia,Sri Lanka,Melbourne,68,64,10,7.285714285714286,31.0,168
57,2,Australia,Sri Lanka,Melbourne,68,63,10,7.157894736842105,27.0,168
58,2,Australia,Sri Lanka,Melbourne,68,62,10,7.0344827586206895,26.0,168
59,2,Australia,Sri Lanka,Melbourne,74,61,10,7.52542372881356,31.0,168
60,2,Australia,Sri Lanka,Melbourne,75,60,10,7.5,31.0,168
61,2,Australia,Sri Lanka,Melbourne,75,59,10,7.377049180327869,30.0,168
62,2,Australia,Sri Lanka,Melbourne,76,58,10,7.354838709677419,31.0,168
63,2,Australia,Sri Lanka,Melbourne,76,57,9,7.238095238095238,31.0,168
64,2,Australia,Sri Lanka,Melbourne,78,56,9,7.3125,32.0,168
65,2,Australia,Sri Lanka,Melbourne,78,55,9,7.2,31.0,168
66,2,Australia,Sri Lanka,Melbourne,78,54,9,7.090909090909091,31.0,168
67,2,Australia,Sri Lanka,Melbourne,84,53,9,7.522388059701493,36.0,168
68,2,Australia,Sri Lanka,Melbourne,86,52,9,7.588235294117647,37.0,168
69,2,Australia,Sri Lanka,Melbourne,86,51,8,7.478260869565218,37.0,168
70,2,Australia,Sri Lanka,Melbourne,87,50,8,7.457142857142857,37.0,168
71,2,Australia,Sri Lanka,Melbourne,88,49,8,7.436619718309859,37.0,168
72,2,Australia,Sri Lanka,Melbourne,89,48,8,7.416666666666667,36.0,168
73,2,Australia,Sri Lanka,Melbourne,89,47,8,7.315068493150685,36.0,168
74,2,Australia,Sri Lanka,Melbourne,90,46,8,7.297297297297297,36.0,168
75,2,Australia,Sri Lanka,Melbourne,91,45,8,7.28,36.0,168
76,2,Australia,Sri Lanka,Melbourne,91,44,8,7.184210526315789,35.0,168
77,2,Australia,Sri Lanka,Melbourne,92,43,8,7.1688311688311686,32.0,168
78,2,Australia,Sri Lanka,Melbourne,93,42,8,7.153846153846154,32.0,168
79,2,Australia,Sri Lanka,Melbourne,93,41,8,7.063291139240507,31.0,168
80,2,Australia,Sri Lanka,Melbourne,94,40,8,7.05,29.0,168
81,2,Australia,Sri Lanka,Melbourne,95,39,8,7.037037037037037,29.0,168
82,2,Australia,Sri Lanka,Melbourne,97,38,8,7.097560975609756,31.0,168
83,2,Australia,Sri Lanka,Melbourne,98,37,8,7.0843373493975905,32.0,168
84,2,Australia,Sri Lanka,Melbourne,99,36,8,7.071428571428571,32.0,168
85,2,Australia,Sri Lanka,Melbourne,100,35,8,7.0588235294117645,32.0,168
86,2,Australia,Sri Lanka,Melbourne,101,35,8,7.129411764705883,33.0,168
87,2,Australia,Sri Lanka,Melbourne,104,34,8,7.255813953488372,36.0,168
88,2,Australia,Sri Lanka,Melbourne,105,33,8,7.241379310344827,37.0,168
89,2,Australia,Sri Lanka,Melbourne,111,32,8,7.568181818181818,37.0,168
90,2,Australia,Sri Lanka,Melbourne,114,31,8,7.685393258426966,39.0,168
91,2,Australia,Sri Lanka,Melbourne,116,30,8,7.733333333333333,41.0,168
92,2,Australia,Sri Lanka,Melbourne,116,29,7,7.648351648351649,40.0,168
93,2,Australia,Sri Lanka,Melbourne,117,28,7,7.630434782608695,41.0,168
94,2,Australia,Sri Lanka,Melbourne,119,27,7,7.67741935483871,41.0,168
95,2,Australia,Sri Lanka,Melbourne,120,26,7,7.659574468085107,42.0,168
96,2,Australia,Sri Lanka,Melbourne,122,25,7,7.705263157894737,44.0,168
97,2,Australia,Sri Lanka,Melbourne,123,24,7,7.6875,39.0,168
98,2,Australia,Sri Lanka,Melbourne,129,23,7,7.979381443298969,43.0,168
99,2,Australia,Sri Lanka,Melbourne,131,23,7,8.103092783505154,45.0,168
100,2,Australia,Sri Lanka,Melbourne,135,22,7,8.26530612244898,48.0,168
101,2,Australia,Sri Lanka,Melbourne,136,21,7,8.242424242424242,48.0,168
102,2,Australia,Sri Lanka,Melbourne,137,20,7,8.22,48.0,168
103,2,Australia,Sri Lanka,Melbourne,138,19,7,8.198019801980198,49.0,168
104,2,Australia,Sri Lanka,Melbourne,139,18,7,8.176470588235293,49.0,168
105,2,Australia,Sri Lanka,Melbourne,140,17,7,8.155339805825243,49.0,168
106,2,Australia,Sri Lanka,Melbourne,142,16,7,8.192307692307692,51.0,168
107,2,Australia,Sri Lanka,Melbourne,143,15,7,8.17142857142857,51.0,168
108,2,Australia,Sri Lanka,Melbourne,144,14,7,8.150943396226415,51.0,168
109,2,Australia,Sri Lanka,Melbourne,145,13,7,8.130841121495328,52.0,168
110,2,Australia,Sri Lanka,Melbourne,146,12,7,8.11111111111111,52.0,168
111,2,Australia,Sri Lanka,Melbourne,148,11,7,8.146788990825687,53.0,168
112,2,Australia,Sri Lanka,Melbourne,150,11,7,8.256880733944953,53.0,168
113,2,Australia,Sri Lanka,Melbourne,151,10,7,8.236363636363636,53.0,168
114,2,Australia,Sri Lanka,Melbourne,153,9,7,8.27027027027027,54.0,168
115,2,Australia,Sri Lanka,Melbourne,153,8,6,8.196428571428571,53.0,168
116,2,Australia,Sri Lanka,Melbourne,153,7,5,8.123893805309734,52.0,168
117,2,Australia,Sri Lanka,Melbourne,154,6,5,8.105263157894736,50.0,168
118,2,Australia,Sri Lanka,Melbourne,158,5,5,8.243478260869566,53.0,168
119,2,Australia,Sri Lanka,Melbourne,158,4,5,8.172413793103448,47.0,168
120,2,Australia,Sri Lanka,Melbourne,160,3,5,8.205128205128204,46.0,168
121,2,Australia,Sri Lanka,Melbourne,161,2,5,8.186440677966102,45.0,168
122,2,Australia,Sri Lanka,Melbourne,162,1,4,8.168067226890756,46.0,168
123,2,Australia,Sri Lanka,Melbourne,164,0,4,8.2,47.0,168
124,2,Australia,Sri Lanka,Melbourne,168,0,4,8.330578512396695,49.0,168
154,4,Australia,Sri Lanka,Adelaide,46,92,10,9.857142857142858,46.0,187
155,4,Australia,Sri Lanka,Adelaide,52,91,10,10.758620689655173,52.0,187
156,4,Australia,Sri Lanka,Adelaide,53,90,10,10.6,53.0,187
157,4,Australia,Sri Lanka,Adelaide,57,89,10,11.03225806451613,57.0,187
158,4,Australia,Sri Lanka,Adelaide,58,88,10,10.875,58.0,187
159,4,Australia,Sri Lanka,Adelaide,60,87,10,10.909090909090908,59.0,187
160,4,Australia,Sri Lanka,Adelaide,60,86,10,10.588235294117647,59.0,187
161,4,Australia,Sri Lanka,Adelaide,61,85,10,10.457142857142857,59.0,187
162,4,Australia,Sri Lanka,Adelaide,61,84,10,10.166666666666666,53.0,187
163,4,Australia,Sri Lanka,Adelaide,62,83,10,10.054054054054054,53.0,187
164,4,Australia,Sri Lanka,Adelaide,63,83,10,10.216216216216216,54.0,187
165,4,Australia,Sri Lanka,Adelaide,63,82,10,9.947368421052632,50.0,187
166,4,Australia,Sri Lanka,Adelaide,64,81,10,9.846153846153847,50.0,187
167,4,Australia,Sri Lanka,Adelaide,64,80,10,9.6,49.0,187
168,4,Australia,Sri Lanka,Adelaide,65,79,10,9.512195121951219,50.0,187
169,4,Australia,Sri Lanka,Adelaide,66,78,10,9.428571428571429,47.0,187
170,4,Australia,Sri Lanka,Adelaide,68,77,10,9.488372093023257,48.0,187
171,4,Australia,Sri Lanka,Adelaide,70,76,10,9.545454545454545,49.0,187
172,4,Australia,Sri Lanka,Adelaide,70,75,10,9.333333333333334,49.0,187
173,4,Australia,Sri Lanka,Adelaide,71,74,10,9.26086956521739,46.0,187
174,4,Australia,Sri Lanka,Adelaide,72,73,10,9.191489361702128,46.0,187
175,4,Australia,Sri Lanka,Adelaide,78,72,10,9.75,51.0,187
176,4,Australia,Sri Lanka,Adelaide,79,71,10,9.673469387755102,48.0,187
177,4,Australia,Sri Lanka,Adelaide,79,70,10,9.48,48.0,187
178,4,Australia,Sri Lanka,Adelaide,79,69,9,9.294117647058824,48.0,187
179,4,Australia,Sri Lanka,Adelaide,79,68,9,9.115384615384615,44.0,187
180,4,Australia,Sri Lanka,Adelaide,80,67,9,9.056603773584905,45.0,187
181,4,Australia,Sri Lanka,Adelaide,81,66,9,9.0,42.0,187
182,4,Australia,Sri Lanka,Adelaide,83,65,9,9.054545454545455,43.0,187
183,4,Australia,Sri Lanka,Adelaide,84,64,9,9.0,40.0,187
184,4,Australia,Sri Lanka,Adelaide,85,63,9,8.947368421052632,39.0,187
185,4,Australia,Sri Lanka,Adelaide,91,62,9,9.413793103448276,39.0,187
186,4,Australia,Sri Lanka,Adelaide,92,61,9,9.35593220338983,39.0,187
187,4,Australia,Sri Lanka,Adelaide,93,60,9,9.3,36.0,187
188,4,Australia,Sri Lanka,Adelaide,93,59,9,9.147540983606557,35.0,187
189,4,Australia,Sri Lanka,Adelaide,99,59,9,9.737704918032787,39.0,187
190,4,Australia,Sri Lanka,Adelaide,99,58,9,9.580645161290322,39.0,187
191,4,Australia,Sri Lanka,Adelaide,99,57,9,9.428571428571429,38.0,187
192,4,Australia,Sri Lanka,Adelaide,99,56,9,9.28125,38.0,187
193,4,Australia,Sri Lanka,Adelaide,99,55,9,9.138461538461538,37.0,187
194,4,Australia,Sri Lanka,Adelaide,100,54,9,9.090909090909092,37.0,187
195,4,Australia,Sri Lanka,Adelaide,101,53,9,9.044776119402986,38.0,187
196,4,Australia,Sri Lanka,Adelaide,103,52,9,9.088235294117647,39.0,187
197,4,Australia,Sri Lanka,Adelaide,105,51,9,9.130434782608695,41.0,187
198,4,Australia,Sri Lanka,Adelaide,105,50,9,9.0,40.0,187
199,4,Australia,Sri Lanka,Adelaide,106,49,9,8.95774647887324,40.0,187
200,4,Australia,Sri Lanka,Adelaide,107,48,9,8.916666666666666,39.0,187
201,4,Australia,Sri Lanka,Adelaide,108,47,9,8.876712328767123,38.0,187
202,4,Australia,Sri Lanka,Adelaide,109,46,9,8.837837837837839,39.0,187
203,4,Australia,Sri Lanka,Adelaide,113,45,9,9.04,42.0,187
204,4,Australia,Sri Lanka,Adelaide,119,44,9,9.394736842105264,47.0,187
205,4,Australia,Sri Lanka,Adelaide,120,43,9,9.35064935064935,42.0,187
206,4,Australia,Sri Lanka,Adelaide,124,42,9,9.538461538461538,45.0,187
207,4,Australia,Sri Lanka,Adelaide,124,41,9,9.417721518987342,45.0,187
208,4,Australia,Sri Lanka,Adelaide,128,40,9,9.6,49.0,187
209,4,Australia,Sri Lanka,Adelaide,128,39,9,9.481481481481481,49.0,187
210,4,Australia,Sri Lanka,Adelaide,128,38,9,9.365853658536585,48.0,187
211,4,Australia,Sri Lanka,Adelaide,128,37,9,9.25301204819277,47.0,187
212,4,Australia,Sri Lanka,Adelaide,128,36,8,9.142857142857142,45.0,187
213,4,Australia,Sri Lanka,Adelaide,129,35,8,9.105882352941176,45.0,187
214,4,Australia,Sri Lanka,Adelaide,130,34,8,9.069767441860465,45.0,187
215,4,Australia,Sri Lanka,Adelaide,131,33,8,9.03448275862069,40.0,187
216,4,Australia,Sri Lanka,Adelaide,133,32,8,9.068181818181818,41.0,187
217,4,Australia,Sri Lanka,Adelaide,134,31,8,9.03370786516854,41.0,187
218,4,Australia,Sri Lanka,Adelaide,135,30,8,9.0,42.0,187
219,4,Australia,Sri Lanka,Adelaide,136,29,8,8.967032967032967,37.0,187
220,4,Australia,Sri Lanka,Adelaide,137,28,8,8.934782608695652,38.0,187
221,4,Australia,Sri Lanka,Adelaide,138,27,8,8.903225806451612,39.0,187
222,4,Australia,Sri Lanka,Adelaide,142,26,8,9.063829787234043,43.0,187
223,4,Australia,Sri Lanka,Adelaide,145,25,8,9.157894736842104,46.0,187
224,4,Australia,Sri Lanka,Adelaide,147,24,8,9.1875,47.0,187
225,4,Australia,Sri Lanka,Adelaide,148,23,8,9.154639175257731,47.0,187
226,4,Australia,Sri Lanka,Adelaide,149,22,8,9.122448979591837,46.0,187
227,4,Australia,Sri Lanka,Adelaide,155,21,8,9.393939393939394,50.0,187
228,4,Australia,Sri Lanka,Adelaide,161,20,8,9.66,56.0,187
229,4,Australia,Sri Lanka,Adelaide,163,19,8,9.683168316831683,57.0,187
230,4,Australia,Sri Lanka,Adelaide,167,18,8,9.823529411764707,60.0,187
231,4,Australia,Sri Lanka,Adelaide,167,17,8,9.728155339805825,59.0,187
232,4,Australia,Sri Lanka,Adelaide,168,17,8,9.78640776699029,59.0,187
233,4,Australia,Sri Lanka,Adelaide,168,16,8,9.692307692307692,55.0,187
234,4,Australia,Sri Lanka,Adelaide,170,15,8,9.714285714285714,51.0,187
235,4,Australia,Sri Lanka,Adelaide,171,14,8,9.679245283018869,51.0,187
236,4,Australia,Sri Lanka,Adelaide,175,13,8,9.813084112149532,51.0,187
237,4,Australia,Sri Lanka,Adelaide,177,12,8,9.833333333333334,53.0,187
238,4,Australia,Sri Lanka,Adelaide,179,11,8,9.853211009174313,51.0,187
239,4,Australia,Sri Lanka,Adelaide,179,10,7,9.763636363636364,51.0,187
240,4,Australia,Sri Lanka,Adelaide,180,9,6,9.72972972972973,52.0,187
241,4,Australia,Sri Lanka,Adelaide,181,8,6,9.696428571428571,53.0,187
242,4,Australia,Sri Lanka,Adelaide,182,7,6,9.663716814159292,54.0,187
243,4,Australia,Sri Lanka,Adelaide,182,6,5,9.578947368421053,53.0,187
244,4,Australia,Sri Lanka,Adelaide,184,5,5,9.6,54.0,187
245,4,Australia,Sri Lanka,Adelaide,184,4,4,9.517241379310345,53.0,187
246,4,Australia,Sri Lanka,Adelaide,185,3,4,9.487179487179487,52.0,187
247,4,Australia,Sri Lanka,Adelaide,185,2,4,9.40677966101695,51.0,187
248,4,Australia,Sri Lanka,Adelaide,186,1,4,9.378151260504202,51.0,187
249,4,Australia,Sri Lanka,Adelaide,187,0,4,9.35,51.0,187
279,10,New Zealand,Bangladesh,Mount Maunganui,42,91,9,8.689655172413794,42.0,195
280,10,New Zealand,Bangladesh,Mount Maunganui,42,90,8,8.4,42.0,195
281,10,New Zealand,Bangladesh,Mount Maunganui,46,89,8,8.903225806451612,43.0,195
282,10,New Zealand,Bangladesh,Mount Maunganui,46,88,8,8.625,42.0,195
283,10,New Zealand,Bangladesh,Mount Maunganui,46,87,7,8.363636363636363,42.0,195
284,10,New Zealand,Bangladesh,Mount Maunganui,47,86,7,8.294117647058824,43.0,195
285,10,New Zealand,Bangladesh,Mount Maunganui,48,85,7,8.228571428571428,40.0,195
286,10,New Zealand,Bangladesh,Mount Maunganui,49,84,7,8.166666666666666,40.0,195
287,10,New Zealand,Bangladesh,Mount Maunganui,50,83,7,8.108108108108109,37.0,195
288,10,New Zealand,Bangladesh,Mount Maunganui,50,82,7,7.894736842105263,33.0,195
289,10,New Zealand,Bangladesh,Mount Maunganui,52,81,7,8.0,33.0,195
290,10,New Zealand,Bangladesh,Mount Maunganui,53,80,7,7.95,33.0,195
291,10,New Zealand,Bangladesh,Mount Maunganui,54,79,7,7.902439024390244,34.0,195
292,10,New Zealand,Bangladesh,Mount Maunganui,54,78,7,7.714285714285714,34.0,195
293,10,New Zealand,Bangladesh,Mount Maunganui,55,77,7,7.674418604651163,35.0,195
294,10,New Zealand,Bangladesh,Mount Maunganui,56,77,7,7.813953488372093,36.0,195
295,10,New Zealand,Bangladesh,Mount Maunganui,62,76,7,8.454545454545455,36.0,195
296,10,New Zealand,Bangladesh,Mount Maunganui,63,75,7,8.4,37.0,195
297,10,New Zealand,Bangladesh,Mount Maunganui,64,74,7,8.347826086956522,34.0,195
298,10,New Zealand,Bangladesh,Mount Maunganui,70,73,7,8.936170212765957,39.0,195
299,10,New Zealand,Bangladesh,Mount Maunganui,70,72,7,8.75,35.0,195
300,10,New Zealand,Bangladesh,Mount Maunganui,71,71,7,8.693877551020408,36.0,195
301,10,New Zealand,Bangladesh,Mount Maunganui,71,70,7,8.52,36.0,195
302,10,New Zealand,Bangladesh,Mount Maunganui,72,69,7,8.470588235294118,33.0,195
303,10,New Zealand,Bangladesh,Mount Maunganui,73,68,7,8.423076923076923,33.0,195
304,10,New Zealand,Bangladesh,Mount Maunganui,74,67,7,8.377358490566039,34.0,195
305,10,New Zealand,Bangladesh,Mount Maunganui,75,66,7,8.333333333333334,34.0,195
306,10,New Zealand,Bangladesh,Mount Maunganui,76,65,7,8.290909090909091,35.0,195
307,10,New Zealand,Bangladesh,Mount Maunganui,76,64,7,8.142857142857142,34.0,195
308,10,New Zealand,Bangladesh,Mount Maunganui,77,63,7,8.105263157894736,35.0,195
309,10,New Zealand,Bangladesh,Mount Maunganui,83,62,7,8.586206896551724,41.0,195
310,10,New Zealand,Bangladesh,Mount Maunganui,85,61,7,8.64406779661017,43.0,195
311,10,New Zealand,Bangladesh,Mount Maunganui,87,60,7,8.7,41.0,195
312,10,New Zealand,Bangladesh,Mount Maunganui,88,59,7,8.655737704918034,42.0,195
313,10,New Zealand,Bangladesh,Mount Maunganui,89,58,7,8.612903225806452,43.0,195
314,10,New Zealand,Bangladesh,Mount Maunganui,89,57,7,8.476190476190476,42.0,195
315,10,New Zealand,Bangladesh,Mount Maunganui,90,56,7,8.4375,42.0,195
316,10,New Zealand,Bangladesh,Mount Maunganui,91,55,7,8.4,42.0,195
317,10,New Zealand,Bangladesh,Mount Maunganui,92,54,7,8.363636363636363,42.0,195
318,10,New Zealand,Bangladesh,Mount Maunganui,92,53,7,8.238805970149254,42.0,195
319,10,New Zealand,Bangladesh,Mount Maunganui,94,52,7,8.294117647058824,42.0,195
320,10,New Zealand,Bangladesh,Mount Maunganui,100,51,7,8.695652173913043,47.0,195
321,10,New Zealand,Bangladesh,Mount Maunganui,104,50,7,8.914285714285715,50.0,195
322,10,New Zealand,Bangladesh,Mount Maunganui,105,49,7,8.873239436619718,51.0,195
323,10,New Zealand,Bangladesh,Mount Maunganui,107,48,7,8.916666666666666,52.0,195
324,10,New Zealand,Bangladesh,Mount Maunganui,113,47,7,9.287671232876713,57.0,195
325,10,New Zealand,Bangladesh,Mount Maunganui,115,46,7,9.324324324324325,53.0,195
326,10,New Zealand,Bangladesh,Mount Maunganui,121,45,7,9.68,58.0,195
327,10,New Zealand,Bangladesh,Mount Maunganui,125,44,7,9.868421052631579,61.0,195
328,10,New Zealand,Bangladesh,Mount Maunganui,129,43,7,10.051948051948052,59.0,195
329,10,New Zealand,Bangladesh,Mount Maunganui,135,42,7,10.384615384615385,65.0,195
330,10,New Zealand,Bangladesh,Mount Maunganui,139,41,7,10.556962025316455,68.0,195
331,10,New Zealand,Bangladesh,Mount Maunganui,141,40,7,10.575,70.0,195
332,10,New Zealand,Bangladesh,Mount Maunganui,142,39,7,10.518518518518519,70.0,195
333,10,New Zealand,Bangladesh,Mount Maunganui,143,38,7,10.463414634146341,70.0,195
334,10,New Zealand,Bangladesh,Mount Maunganui,144,37,7,10.409638554216867,70.0,195
335,10,New Zealand,Bangladesh,Mount Maunganui,145,36,7,10.357142857142858,70.0,195
336,10,New Zealand,Bangladesh,Mount Maunganui,146,35,7,10.305882352941177,70.0,195
337,10,New Zealand,Bangladesh,Mount Maunganui,150,34,7,10.465116279069768,74.0,195
338,10,New Zealand,Bangladesh,Mount Maunganui,150,33,7,10.344827586206897,73.0,195
339,10,New Zealand,Bangladesh,Mount Maunganui,151,32,7,10.295454545454545,68.0,195
340,10,New Zealand,Bangladesh,Mount Maunganui,152,31,7,10.247191011235955,67.0,195
341,10,New Zealand,Bangladesh,Mount Maunganui,153,30,7,10.2,66.0,195
342,10,New Zealand,Bangladesh,Mount Maunganui,154,29,7,10.153846153846153,66.0,195
343,10,New Zealand,Bangladesh,Mount Maunganui,155,28,7,10.108695652173912,66.0,195
344,10,New Zealand,Bangladesh,Mount Maunganui,159,27,7,10.258064516129032,70.0,195
345,10,New Zealand,Bangladesh,Mount Maunganui,160,26,7,10.212765957446809,70.0,195
346,10,New Zealand,Bangladesh,Mount Maunganui,162,25,7,10.23157894736842,71.0,195
347,10,New Zealand,Bangladesh,Mount Maunganui,163,24,7,10.1875,71.0,195
348,10,New Zealand,Bangladesh,Mount Maunganui,164,23,7,10.144329896907216,72.0,195
349,10,New Zealand,Bangladesh,Mount Maunganui,168,22,7,10.285714285714286,74.0,195
350,10,New Zealand,Bangladesh,Mount Maunganui,169,21,7,10.242424242424242,69.0,195
351,10,New Zealand,Bangladesh,Mount Maunganui,169,20,6,10.14,65.0,195
352,10,New Zealand,Bangladesh,Mount Maunganui,171,19,6,10.158415841584159,66.0,195
353,10,New Zealand,Bangladesh,Mount Maunganui,171,18,5,10.058823529411764,64.0,195
354,10,New Zealand,Bangladesh,Mount Maunganui,172,17,5,10.019417475728156,59.0,195
355,10,New Zealand,Bangladesh,Mount Maunganui,173,16,5,9.98076923076923,58.0,195
356,10,New Zealand,Bangladesh,Mount Maunganui,174,15,5,9.942857142857143,53.0,195
357,10,New Zealand,Bangladesh,Mount Maunganui,175,14,5,9.90566037735849,50.0,195
358,10,New Zealand,Bangladesh,Mount Maunganui,177,13,5,9.925233644859814,48.0,195
359,10,New Zealand,Bangladesh,Mount Maunganui,178,12,5,9.88888888888889,43.0,195
360,10,New Zealand,Bangladesh,Mount Maunganui,179,11,5,9.853211009174313,40.0,195
361,10,New Zealand,Bangladesh,Mount Maunganui,180,11,5,9.908256880733944,39.0,195
362,10,New Zealand,Bangladesh,Mount Maunganui,181,10,5,9.872727272727273,39.0,195
363,10,New Zealand,Bangladesh,Mount Maunganui,182,9,5,9.837837837837839,39.0,195
364,10,New Zealand,Bangladesh,Mount Maunganui,182,8,5,9.75,38.0,195
365,10,New Zealand,Bangladesh,Mount Maunganui,186,7,5,9.876106194690266,41.0,195
366,10,New Zealand,Bangladesh,Mount Maunganui,188,6,5,9.894736842105264,42.0,195
367,10,New Zealand,Bangladesh,Mount Maunganui,190,5,5,9.91304347826087,40.0,195
368,10,New Zealand,Bangladesh,Mount Maunganui,190,5,4,9.91304347826087,40.0,195
369,10,New Zealand,Bangladesh,Mount Maunganui,192,4,4,9.931034482758621,41.0,195
370,10,New Zealand,Bangladesh,Mount Maunganui,192,3,4,9.846153846153847,40.0,195
371,10,New Zealand,Bangladesh,Mount Maunganui,194,2,4,9.864406779661017,41.0,195
372,10,New Zealand,Bangladesh,Mount Maunganui,194,1,3,9.781512605042018,40.0,195
373,10,New Zealand,Bangladesh,Mount Maunganui,195,0,3,9.75,40.0,195
403,11,New Zealand,Bangladesh,Mount Maunganui,36,91,9,7.448275862068965,36.0,194
404,11,New Zealand,Bangladesh,Mount Maunganui,36,90,8,7.2,36.0,194
405,11,New Zealand,Bangladesh,Mount Maunganui,36,89,8,6.967741935483871,35.0,194
406,11,New Zealand,Bangladesh,Mount Maunganui,40,88,8,7.5,35.0,194
407,11,New Zealand,Bangladesh,Mount Maunganui,41,87,8,7.454545454545454,32.0,194
408,11,New Zealand,Bangladesh,Mount Maunganui,41,86,8,7.235294117647059,32.0,194
409,11,New Zealand,Bangladesh,Mount Maunganui,41,85,8,7.0285714285714285,32.0,194
410,11,New Zealand,Bangladesh,Mount Maunganui,41,84,8,6.833333333333333,31.0,194
411,11,New Zealand,Bangladesh,Mount Maunganui,41,83,7,6.648648648648648,30.0,194
412,11,New Zealand,Bangladesh,Mount Maunganui,41,82,7,6.473684210526316,30.0,194
413,11,New Zealand,Bangladesh,Mount Maunganui,41,81,7,6.3076923076923075,30.0,194
414,11,New Zealand,Bangladesh,Mount Maunganui,42,80,7,6.3,30.0,194
415,11,New Zealand,Bangladesh,Mount Maunganui,43,79,7,6.2926829268292686,30.0,194
416,11,New Zealand,Bangladesh,Mount Maunganui,44,78,7,6.285714285714286,31.0,194
417,11,New Zealand,Bangladesh,Mount Maunganui,45,77,7,6.27906976744186,32.0,194
418,11,New Zealand,Bangladesh,Mount Maunganui,45,76,7,6.136363636363637,31.0,194
419,11,New Zealand,Bangladesh,Mount Maunganui,45,75,7,6.0,31.0,194
420,11,New Zealand,Bangladesh,Mount Maunganui,45,74,7,5.869565217391305,27.0,194
421,11,New Zealand,Bangladesh,Mount Maunganui,46,73,7,5.872340425531915,27.0,194
422,11,New Zealand,Bangladesh,Mount Maunganui,46,72,7,5.75,27.0,194
423,11,New Zealand,Bangladesh,Mount Maunganui,46,71,7,5.63265306122449,26.0,194
424,11,New Zealand,Bangladesh,Mount Maunganui,47,70,7,5.64,27.0,194
425,11,New Zealand,Bangladesh,Mount Maunganui,48,69,7,5.647058823529412,28.0,194
426,11,New Zealand,Bangladesh,Mount Maunganui,49,68,7,5.653846153846154,25.0,194
427,11,New Zealand,Bangladesh,Mount Maunganui,49,67,7,5.547169811320755,21.0,194
428,11,New Zealand,Bangladesh,Mount Maunganui,50,66,7,5.555555555555555,20.0,194
429,11,New Zealand,Bangladesh,Mount Maunganui,51,65,7,5.5636363636363635,17.0,194
430,11,New Zealand,Bangladesh,Mount Maunganui,52,64,7,5.571428571428571,18.0,194
431,11,New Zealand,Bangladesh,Mount Maunganui,53,63,7,5.578947368421052,18.0,194
432,11,New Zealand,Bangladesh,Mount Maunganui,54,62,7,5.586206896551724,18.0,194
433,11,New Zealand,Bangladesh,Mount Maunganui,54,61,7,5.491525423728813,18.0,194
434,11,New Zealand,Bangladesh,Mount Maunganui,55,60,7,5.5,19.0,194
435,11,New Zealand,Bangladesh,Mount Maunganui,55,59,7,5.409836065573771,19.0,194
436,11,New Zealand,Bangladesh,Mount Maunganui,59,58,7,5.709677419354839,19.0,194
437,11,New Zealand,Bangladesh,Mount Maunganui,61,57,7,5.809523809523809,20.0,194
438,11,New Zealand,Bangladesh,Mount Maunganui,62,56,7,5.8125,21.0,194
439,11,New Zealand,Bangladesh,Mount Maunganui,66,55,7,6.092307692307692,25.0,194
